"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","id","state_abbrev"
2020-04-05,27,0,2753,27,3,24,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-05,907,5,57795,907,0,43,12,8,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-05,409,0,32863,409,46,20,10,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-05,86,2,2845,86,0,11,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-05,1135,8,56000,1135,573,47,11,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-05,453,3,18197,453,148,58,18,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-06,96,2,5329,96,18,7,3,2,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-06,2637,18,124038,2637,0,250,40,23,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-06,27,0,2805,27,3,24,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-06,921,5,58490,921,0,43,12,10,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-06,411,0,33303,411,46,20,10,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-06,89,2,2972,89,0,11,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-06,1158,10,57000,1158,620,45,11,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-06,460,4,18726,460,162,58,18,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-07,97,2,5497,97,42,6,3,2,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-07,2686,21,126146,2686,1356,103,37,24,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-07,27,0,2999,27,3,24,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-07,934,5,61834,934,173,42,13,11,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-07,415,1,33831,415,89,16,10,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-07,98,3,3192,98,30,13,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-07,1191,11,58000,1191,686,47,13,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-07,470,6,19201,470,170,54,15,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-08,99,2,5679,99,47,4,3,2,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-08,2734,21,129091,2734,1356,92,36,23,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-08,27,0,3062,27,3,24,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-08,943,5,63552,943,345,35,11,11,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-08,420,2,34593,420,120,16,8,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-08,107,3,3295,107,38,13,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-08,1212,12,60000,1212,736,45,12,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-08,481,6,20096,481,170,34,15,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-09,100,2,5802,100,54,3,2,2,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-09,2773,21,132997,2773,1356,88,31,22,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-09,27,0,3174,27,3,24,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-09,953,5,66766,953,372,33,12,12,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-09,421,3,35286,421,165,15,6,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-09,111,3,3397,111,46,15,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-09,1228,12,62000,1228,806,50,13,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-09,495,6,20712,495,187,34,15,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-10,103,2,6017,103,59,4,2,2,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-10,2822,22,137441,2822,1356,83,29,24,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-10,27,0,3243,27,3,24,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-10,965,5,69194,965,368,36,12,12,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-10,428,3,35716,428,179,15,6,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-10,122,4,3591,122,48,8,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-10,1241,13,62000,1241,926,43,13,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-10,506,6,21144,506,203,23,10,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-11,103,2,6103,103,62,4,2,2,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-11,2857,23,138090,2857,1356,78,30,24,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-11,27,0,3300,27,3,24,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-11,974,5,71499,974,368,28,12,12,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-11,429,3,36159,429,225,15,7,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-11,133,4,3591,133,50,8,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-11,1265,14,67000,1265,986,44,15,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-11,514,6,22105,514,216,39,12,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-12,102,2,6159,102,67,3,2,2,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-12,2854,24,141777,2854,1356,78,30,22,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-12,27,0,3355,27,4,22,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-12,983,5,72313,983,368,30,12,11,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-12,429,4,36449,429,239,14,6,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-12,144,5,3770,144,50,10,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-12,1268,14,67000,1268,1015,44,14,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-12,517,6,23118,517,239,38,15,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-13,103,2,6191,103,72,3,2,1,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-13,2863,26,144380,2863,1356,77,30,22,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-13,27,0,3381,27,4,22,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-13,987,5,73170,987,442,23,11,11,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-13,431,4,36704,431,240,13,6,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-13,150,5,4375,150,54,11,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-13,1281,14,70000,1281,1075,40,14,12,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-13,523,6,23935,523,251,38,14,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-14,103,2,6291,103,75,3,2,1,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-14,2870,26,145809,2870,1356,80,32,20,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-14,27,0,3442,27,4,22,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-14,998,5,74013,998,442,24,11,11,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-14,433,4,37039,433,253,11,4,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-14,165,6,4502,165,54,12,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-14,1291,14,71000,1291,1118,40,15,12,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-14,527,6,24397,527,296,38,14,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-15,103,3,6490,103,77,2,1,1,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-15,3075,26,147114,3075,1356,73,29,19,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-15,27,0,3489,27,5,21,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-15,999,5,75480,999,442,23,11,10,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-15,433,4,37545,433,279,10,4,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-15,169,6,4646,169,54,13,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-15,1299,14,72000,1299,1137,39,18,12,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-15,532,6,24613,532,338,33,8,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-16,103,3,6619,103,79,2,1,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-16,3086,26,150314,3086,1356,64,26,20,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-16,27,0,3521,27,7,20,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-16,1001,5,77727,1001,442,21,11,9,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-16,434,4,38389,434,308,10,4,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-16,180,6,4810,180,62,15,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-16,1301,14,73000,1301,1153,36,17,9,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-16,535,6,25623,535,340,33,6,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-17,103,3,6754,103,81,2,1,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-17,3115,26,155302,3115,1356,63,26,20,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-17,27,0,3606,27,9,19,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-17,1007,5,80227,1007,442,19,11,9,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-17,435,4,39318,435,331,7,1,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-17,184,7,5098,184,64,16,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-17,1302,14,75000,1302,1159,32,13,9,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-17,541,7,26225,541,377,34,6,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-18,103,3,6856,103,88,1,1,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-18,3125,27,160454,3125,1356,57,25,19,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-18,27,0,3625,27,10,17,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-18,1015,6,82763,1015,738,22,9,7,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-18,435,4,41261,435,346,7,1,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-18,188,8,5376,188,65,17,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-18,1319,14,79000,1319,1172,30,12,8,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-18,544,7,27175,544,388,33,6,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-19,103,3,6893,103,89,1,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-19,3146,28,165137,3146,1356,57,21,18,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-19,27,0,3713,27,11,16,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-19,1019,6,84735,1019,738,22,8,7,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-19,435,4,43310,435,354,7,1,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-19,197,8,6320,197,68,18,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-19,1328,15,82000,1328,1188,29,10,8,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-19,545,7,28888,545,426,28,6,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-20,104,3,7063,104,91,1,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-20,3152,29,168626,3152,1356,53,22,16,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-20,27,0,3731,27,11,16,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-20,1019,6,85870,1019,738,20,7,7,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-20,435,4,44278,435,363,6,1,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-20,202,8,6697,202,68,19,2,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-20,1329,15,86000,1329,1196,28,11,9,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-20,545,7,29469,545,435,27,6,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-21,104,3,7126,104,92,1,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-21,3158,29,171128,3158,1755,55,21,18,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-21,27,0,3810,27,15,14,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-21,1024,6,87470,1024,738,21,7,6,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-21,437,4,45495,437,376,5,1,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-21,203,8,6701,203,74,17,1,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-21,1336,15,88000,1336,1202,28,12,9,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-21,546,7,30112,546,443,26,5,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-22,104,3,7256,104,93,1,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-22,3160,32,175419,3160,1926,50,20,17,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-22,27,0,3972,27,16,14,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-22,1024,6,90168,1024,738,20,7,6,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-22,438,4,47238,438,388,4,1,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-22,207,8,7248,207,80,18,1,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-22,1336,15,90000,1336,1243,30,13,8,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-22,546,7,31140,546,451,25,5,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-23,104,3,7367,104,93,1,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-23,3165,32,181064,3165,2006,47,21,16,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-23,27,0,4045,27,16,13,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-23,1026,6,92699,1026,738,20,7,6,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-23,438,4,48727,438,394,4,2,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-23,207,8,7607,207,89,16,1,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-23,1337,16,93000,1337,1251,27,10,7,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-23,546,7,32150,546,458,24,5,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-24,105,3,7440,105,97,1,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-24,3171,33,188416,3171,2056,43,19,15,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-24,27,0,4120,27,20,10,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-24,1026,6,94977,1026,738,18,6,6,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-24,438,4,50396,438,401,4,2,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-24,209,9,7883,209,106,16,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-24,1343,16,96000,1343,1254,27,11,7,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-24,548,8,33138,548,464,20,4,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-25,106,3,7738,106,98,1,1,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-25,3183,34,193256,3183,2193,39,19,15,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-25,27,0,4189,27,20,5,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-25,1026,6,97057,1026,803,18,6,6,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-25,438,4,51536,438,402,4,2,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-25,210,10,8282,210,117,14,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-25,1346,16,98000,1346,1262,24,11,7,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-25,549,8,34199,549,478,24,4,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-26,106,3,7886,106,99,1,1,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-26,3191,35,198715,3191,2208,37,19,15,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-26,27,0,4231,27,23,5,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-26,1030,6,98422,1030,926,18,6,5,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-26,438,4,52671,438,411,4,2,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-26,214,11,8719,214,123,13,1,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-26,1349,17,101000,1349,1265,21,10,5,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-26,549,8,34805,549,486,16,4,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-27,106,3,8102,106,100,1,1,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-27,3193,35,203131,3193,2227,35,19,15,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-27,27,0,4245,27,23,5,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-27,1033,6,99527,1033,926,15,6,6,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-27,438,4,53283,438,414,4,2,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-27,216,11,9384,216,132,14,1,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-27,1349,17,104000,1349,1280,23,11,6,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-27,549,8,35391,549,486,16,4,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-28,106,3,8348,106,101,1,1,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-28,3198,36,207245,3198,2243,33,19,15,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-28,27,0,4338,27,23,5,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-28,1033,6,101767,1033,934,14,6,6,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-28,438,4,54082,438,420,4,2,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-28,220,11,10145,220,135,14,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-28,1351,17,109049,1351,1279,23,11,6,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-28,550,8,35705,550,495,16,4,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-29,106,3,8442,106,101,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-29,3205,40,212659,3205,2266,28,17,14,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-29,27,0,4421,27,25,3,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-29,1034,6,104950,1034,934,12,6,6,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-29,438,4,55417,438,420,4,2,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-29,221,11,10898,221,137,14,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-29,1354,18,111092,1354,1287,19,9,6,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-29,551,8,36531,551,500,14,4,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-04-30,106,3,8674,106,103,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-04-30,3205,41,220046,3205,2284,27,15,13,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-04-30,27,0,4532,27,25,3,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-04-30,1033,6,108137,1033,943,11,6,4,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-04-30,438,4,57423,438,420,3,1,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-04-30,223,12,11909,223,144,14,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-04-30,1361,18,115118,1361,1291,18,9,5,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-04-30,551,8,37802,551,507,13,3,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-05-01,106,3,8981,106,103,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-05-01,3215,42,227084,3215,2293,27,14,12,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-05-01,27,0,4643,27,24,3,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-05-01,1033,6,111017,1033,948,11,4,4,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-05-01,438,4,58670,438,422,3,1,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-05-01,223,13,12974,223,153,12,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-05-01,1364,18,123707,1364,1293,16,7,5,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-05-01,551,8,41792,551,511,11,3,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-05-02,106,3,9243,106,103,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-05-02,3220,42,235894,3220,2300,28,14,12,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-05-02,29,0,4721,29,24,5,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-05-02,1034,6,113601,1034,965,10,4,4,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-05-02,438,4,59835,438,427,3,0,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-05-02,223,13,13829,223,157,13,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-05-02,1371,18,129228,1371,1300,12,7,5,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-05-02,551,8,45232,551,520,8,3,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-05-03,106,3,9402,106,103,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-05-03,3224,43,243128,3224,2306,27,14,11,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-05-03,29,0,4828,29,24,5,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-05-03,1035,6,115598,1035,976,9,4,4,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-05-03,438,4,60769,438,427,3,0,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-05-03,223,13,14782,223,158,11,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-05-03,1384,18,138433,1384,1300,12,7,5,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
